season,round,raceId,driverId,number,position,time,,,
2020,17,Abu Dhabi Grand Prix,russell,1,16,0:01:57,,,
2020,17,Abu Dhabi Grand Prix,kevin_magnussen,1,17,0:01:57,,,
2020,17,Abu Dhabi Grand Prix,pietro_fittipaldi,1,18,0:01:58,,,
2020,17,Abu Dhabi Grand Prix,latifi,1,19,0:01:58,,,
2020,17,Abu Dhabi Grand Prix,perez,1,20,0:01:59,,,
2020,17,Abu Dhabi Grand Prix,max_verstappen,2,1,0:01:42,,,
2020,17,Abu Dhabi Grand Prix,bottas,2,2,0:01:43,,,
2020,17,Abu Dhabi Grand Prix,hamilton,2,3,0:01:44,,,
2020,17,Abu Dhabi Grand Prix,norris,2,4,0:01:44,,,
2020,17,Abu Dhabi Grand Prix,albon,2,5,0:01:44,,,
2020,17,Abu Dhabi Grand Prix,sainz,2,6,0:01:45,,,
2020,17,Abu Dhabi Grand Prix,kvyat,2,7,0:01:45,,,
2020,17,Abu Dhabi Grand Prix,stroll,2,8,0:01:45,,,
2020,17,Abu Dhabi Grand Prix,gasly,2,9,0:01:45,,,
2020,17,Abu Dhabi Grand Prix,ocon,2,10,0:01:46,,,
2021,1,Bahrain Grand Prix,max_verstappen,1,1,0:01:58,,,
2021,1,Bahrain Grand Prix,hamilton,1,2,0:02:00,,,
2021,1,Bahrain Grand Prix,leclerc,1,3,0:02:03,,,
2021,1,Bahrain Grand Prix,bottas,1,4,0:02:04,,,
2021,1,Bahrain Grand Prix,gasly,1,5,0:02:05,,,
2021,1,Bahrain Grand Prix,norris,1,6,0:02:07,,,
2021,1,Bahrain Grand Prix,ricciardo,1,7,0:02:09,,,
2021,1,Bahrain Grand Prix,alonso,1,8,0:02:10,,,
2021,1,Bahrain Grand Prix,stroll,1,9,0:02:12,,,
2021,1,Bahrain Grand Prix,sainz,1,10,0:02:14,,,
2021,1,Bahrain Grand Prix,raikkonen,1,11,0:02:16,,,
2021,1,Bahrain Grand Prix,giovinazzi,1,12,0:02:18,,,
2021,1,Bahrain Grand Prix,ocon,1,13,0:02:20,,,
2021,1,Bahrain Grand Prix,vettel,1,14,0:02:22,,,
2021,1,Bahrain Grand Prix,tsunoda,1,15,0:02:23,,,
2021,1,Bahrain Grand Prix,russell,1,16,0:02:24,,,
2021,1,Bahrain Grand Prix,latifi,1,17,0:02:25,,,
2021,1,Bahrain Grand Prix,mick_schumacher,1,18,0:02:27,,,
2021,1,Bahrain Grand Prix,perez,1,19,0:02:28,,,
2021,1,Bahrain Grand Prix,max_verstappen,2,1,0:02:22,,,
2021,1,Bahrain Grand Prix,hamilton,2,2,0:02:23,,,
2021,1,Bahrain Grand Prix,leclerc,2,3,0:02:21,,,
2021,1,Bahrain Grand Prix,bottas,2,4,0:02:21,,,
2021,1,Bahrain Grand Prix,gasly,2,5,0:02:22,,,
2021,1,Bahrain Grand Prix,norris,2,6,0:02:21,,,
2021,1,Bahrain Grand Prix,ricciardo,2,7,0:02:21,,,
2021,1,Bahrain Grand Prix,alonso,2,8,0:02:20,,,
2021,1,Bahrain Grand Prix,stroll,2,9,0:02:20,,,
2021,1,Bahrain Grand Prix,sainz,2,10,0:02:19,,,
2021,1,Bahrain Grand Prix,raikkonen,2,11,0:02:20,,,
2021,2,Emilia Romagna Grand Prix,max_verstappen,1,1,0:01:39,,,
2021,2,Emilia Romagna Grand Prix,hamilton,1,2,0:01:43,,,
2021,2,Emilia Romagna Grand Prix,leclerc,1,3,0:01:47,,,
2021,2,Emilia Romagna Grand Prix,perez,1,4,0:01:48,,,
2021,2,Emilia Romagna Grand Prix,ricciardo,1,5,0:01:53,,,
2021,2,Emilia Romagna Grand Prix,gasly,1,6,0:01:54,,,
2021,2,Emilia Romagna Grand Prix,stroll,1,7,0:01:55,,,
2021,2,Emilia Romagna Grand Prix,sainz,1,8,0:01:57,,,
2021,2,Emilia Romagna Grand Prix,norris,1,9,0:02:00,,,
2021,2,Emilia Romagna Grand Prix,bottas,1,10,0:02:01,,,
2021,2,Emilia Romagna Grand Prix,russell,1,11,0:02:03,,,
2021,2,Emilia Romagna Grand Prix,raikkonen,1,12,0:02:04,,,
2021,2,Emilia Romagna Grand Prix,giovinazzi,1,13,0:02:05,,,
2021,2,Emilia Romagna Grand Prix,ocon,1,14,0:02:05,,,
2021,2,Emilia Romagna Grand Prix,tsunoda,1,15,0:02:09,,,
2021,2,Emilia Romagna Grand Prix,mick_schumacher,1,16,0:02:10,,,
2021,2,Emilia Romagna Grand Prix,alonso,1,17,0:02:10,,,
2021,2,Emilia Romagna Grand Prix,vettel,1,18,0:02:11,,,
2021,2,Emilia Romagna Grand Prix,mazepin,1,19,0:02:13,,,
2021,2,Emilia Romagna Grand Prix,max_verstappen,2,1,0:02:29,,,
2021,2,Emilia Romagna Grand Prix,hamilton,2,2,0:02:28,,,
2021,2,Emilia Romagna Grand Prix,leclerc,2,3,0:02:25,,,
2021,2,Emilia Romagna Grand Prix,perez,2,4,0:02:26,,,
2021,2,Emilia Romagna Grand Prix,ricciardo,2,5,0:02:23,,,
2021,2,Emilia Romagna Grand Prix,gasly,2,6,0:02:23,,,
2021,2,Emilia Romagna Grand Prix,stroll,2,7,0:02:23,,,
2021,2,Emilia Romagna Grand Prix,sainz,2,8,0:02:23,,,
2021,2,Emilia Romagna Grand Prix,norris,2,9,0:02:22,,,
2021,2,Emilia Romagna Grand Prix,bottas,2,10,0:02:23,,,
2021,2,Emilia Romagna Grand Prix,russell,2,11,0:02:24,,,
2021,3,Portuguese Grand Prix,bottas,1,1,0:01:25,,,
2021,3,Portuguese Grand Prix,hamilton,1,2,0:01:26,,,
2021,3,Portuguese Grand Prix,max_verstappen,1,3,0:01:27,,,
2021,3,Portuguese Grand Prix,sainz,1,4,0:01:28,,,
2021,3,Portuguese Grand Prix,perez,1,5,0:01:29,,,
2021,3,Portuguese Grand Prix,norris,1,6,0:01:30,,,
2021,3,Portuguese Grand Prix,ocon,1,7,0:01:30,,,
2021,3,Portuguese Grand Prix,leclerc,1,8,0:01:31,,,
2021,3,Portuguese Grand Prix,gasly,1,9,0:01:32,,,
2021,3,Portuguese Grand Prix,vettel,1,10,0:01:32,,,
2021,3,Portuguese Grand Prix,russell,1,11,0:01:33,,,
2021,3,Portuguese Grand Prix,giovinazzi,1,12,0:01:34,,,
2021,3,Portuguese Grand Prix,raikkonen,1,13,0:01:34,,,
2021,3,Portuguese Grand Prix,ricciardo,1,14,0:01:34,,,
2021,3,Portuguese Grand Prix,alonso,1,15,0:01:34,,,
2021,3,Portuguese Grand Prix,tsunoda,1,16,0:01:35,,,
2021,3,Portuguese Grand Prix,stroll,1,17,0:01:35,,,
2021,3,Portuguese Grand Prix,latifi,1,18,0:01:36,,,
2021,3,Portuguese Grand Prix,mick_schumacher,1,19,0:01:36,,,
2021,3,Portuguese Grand Prix,mazepin,1,20,0:01:37,,,
2021,3,Portuguese Grand Prix,bottas,2,1,0:01:47,,,
2021,3,Portuguese Grand Prix,hamilton,2,2,0:01:48,,,
2021,3,Portuguese Grand Prix,max_verstappen,2,3,0:01:48,,,
2021,3,Portuguese Grand Prix,sainz,2,4,0:01:49,,,
2021,3,Portuguese Grand Prix,perez,2,5,0:01:49,,,
2021,3,Portuguese Grand Prix,norris,2,6,0:01:51,,,
2021,3,Portuguese Grand Prix,ocon,2,7,0:01:52,,,
2021,3,Portuguese Grand Prix,leclerc,2,8,0:01:53,,,
2021,3,Portuguese Grand Prix,gasly,2,9,0:01:54,,,
2021,3,Portuguese Grand Prix,vettel,2,10,0:01:55,,,
2021,4,Spanish Grand Prix,max_verstappen,1,1,0:01:26,,,
2021,4,Spanish Grand Prix,hamilton,1,2,0:01:28,,,
2021,4,Spanish Grand Prix,leclerc,1,3,0:01:29,,,
2021,4,Spanish Grand Prix,bottas,1,4,0:01:30,,,
2021,4,Spanish Grand Prix,ricciardo,1,5,0:01:31,,,
2021,4,Spanish Grand Prix,perez,1,6,0:01:32,,,
2021,4,Spanish Grand Prix,ocon,1,7,0:01:33,,,
2021,4,Spanish Grand Prix,sainz,1,8,0:01:34,,,
2021,4,Spanish Grand Prix,norris,1,9,0:01:34,,,
2021,4,Spanish Grand Prix,alonso,1,10,0:01:35,,,
2021,4,Spanish Grand Prix,stroll,1,11,0:01:35,,,
2021,4,Spanish Grand Prix,vettel,1,12,0:01:35,,,
2021,4,Spanish Grand Prix,gasly,1,13,0:01:36,,,
2021,4,Spanish Grand Prix,raikkonen,1,14,0:01:37,,,
2021,4,Spanish Grand Prix,giovinazzi,1,15,0:01:37,,,
2021,4,Spanish Grand Prix,mick_schumacher,1,16,0:01:38,,,
2021,4,Spanish Grand Prix,russell,1,17,0:01:38,,,
2021,4,Spanish Grand Prix,tsunoda,1,18,0:01:39,,,
2021,4,Spanish Grand Prix,latifi,1,19,0:01:39,,,
2021,4,Spanish Grand Prix,mazepin,1,20,0:01:40,,,
2021,4,Spanish Grand Prix,max_verstappen,2,1,0:01:24,,,
2021,4,Spanish Grand Prix,hamilton,2,2,0:01:24,,,
2021,4,Spanish Grand Prix,leclerc,2,3,0:01:25,,,
2021,4,Spanish Grand Prix,bottas,2,4,0:01:25,,,
2021,4,Spanish Grand Prix,ricciardo,2,5,0:01:25,,,
2021,4,Spanish Grand Prix,perez,2,6,0:01:25,,,
2021,4,Spanish Grand Prix,ocon,2,7,0:01:26,,,
2021,4,Spanish Grand Prix,sainz,2,8,0:01:26,,,
2021,4,Spanish Grand Prix,norris,2,9,0:01:26,,,
2021,4,Spanish Grand Prix,alonso,2,10,0:01:27,,,
2021,5,Monaco Grand Prix,max_verstappen,1,1,0:01:22,,,
2021,5,Monaco Grand Prix,bottas,1,2,0:01:23,,,
2021,5,Monaco Grand Prix,sainz,1,3,0:01:25,,,
2021,5,Monaco Grand Prix,norris,1,4,0:01:26,,,
2021,5,Monaco Grand Prix,gasly,1,5,0:01:27,,,
2021,5,Monaco Grand Prix,hamilton,1,6,0:01:28,,,
2021,5,Monaco Grand Prix,vettel,1,7,0:01:29,,,
2021,5,Monaco Grand Prix,perez,1,8,0:01:30,,,
2021,5,Monaco Grand Prix,giovinazzi,1,9,0:01:30,,,
2021,5,Monaco Grand Prix,ocon,1,10,0:01:31,,,
2021,5,Monaco Grand Prix,stroll,1,11,0:01:31,,,
2021,5,Monaco Grand Prix,raikkonen,1,12,0:01:33,,,
2021,5,Monaco Grand Prix,ricciardo,1,13,0:01:34,,,
2021,5,Monaco Grand Prix,alonso,1,14,0:01:34,,,
2021,5,Monaco Grand Prix,russell,1,15,0:01:35,,,
2021,5,Monaco Grand Prix,latifi,1,16,0:01:36,,,
2021,5,Monaco Grand Prix,tsunoda,1,17,0:01:37,,,
2021,5,Monaco Grand Prix,mick_schumacher,1,18,0:01:37,,,
2021,5,Monaco Grand Prix,mazepin,1,19,0:01:38,,,
2021,5,Monaco Grand Prix,max_verstappen,2,1,0:01:17,,,
2021,5,Monaco Grand Prix,bottas,2,2,0:01:18,,,
2021,5,Monaco Grand Prix,sainz,2,3,0:01:18,,,
2021,5,Monaco Grand Prix,norris,2,4,0:01:18,,,
2021,5,Monaco Grand Prix,gasly,2,5,0:01:19,,,
2021,5,Monaco Grand Prix,hamilton,2,6,0:01:19,,,
2021,5,Monaco Grand Prix,vettel,2,7,0:01:20,,,
2021,5,Monaco Grand Prix,perez,2,8,0:01:20,,,
2021,5,Monaco Grand Prix,giovinazzi,2,9,0:01:20,,,
2021,5,Monaco Grand Prix,ocon,2,10,0:01:20,,,
2021,5,Monaco Grand Prix,stroll,2,11,0:01:20,,,
2021,6,Azerbaijan Grand Prix,leclerc,1,1,0:01:52,,,
2021,6,Azerbaijan Grand Prix,hamilton,1,2,0:01:53,,,
2021,6,Azerbaijan Grand Prix,max_verstappen,1,3,0:01:53,,,
2021,6,Azerbaijan Grand Prix,perez,1,4,0:01:55,,,
2021,6,Azerbaijan Grand Prix,gasly,1,5,0:01:55,,,
2021,6,Azerbaijan Grand Prix,sainz,1,6,0:01:56,,,
2021,6,Azerbaijan Grand Prix,alonso,1,7,0:01:57,,,
2021,6,Azerbaijan Grand Prix,tsunoda,1,8,0:01:58,,,
2021,6,Azerbaijan Grand Prix,vettel,1,9,0:01:58,,,
2021,6,Azerbaijan Grand Prix,bottas,1,10,0:01:59,,,
2021,6,Azerbaijan Grand Prix,ocon,1,11,0:02:00,,,
2021,6,Azerbaijan Grand Prix,norris,1,12,0:02:00,,,
2021,6,Azerbaijan Grand Prix,ricciardo,1,13,0:02:01,,,
2021,6,Azerbaijan Grand Prix,raikkonen,1,14,0:02:02,,,
2021,6,Azerbaijan Grand Prix,giovinazzi,1,15,0:02:02,,,
2021,6,Azerbaijan Grand Prix,stroll,1,16,0:02:04,,,
2021,6,Azerbaijan Grand Prix,latifi,1,17,0:02:05,,,
2021,6,Azerbaijan Grand Prix,mick_schumacher,1,18,0:02:06,,,
2021,6,Azerbaijan Grand Prix,mazepin,1,19,0:02:06,,,
2021,6,Azerbaijan Grand Prix,russell,1,20,0:02:08,,,
2021,6,Azerbaijan Grand Prix,hamilton,2,1,0:01:49,,,
2021,6,Azerbaijan Grand Prix,leclerc,2,2,0:01:50,,,
2021,6,Azerbaijan Grand Prix,max_verstappen,2,3,0:01:50,,,
2021,6,Azerbaijan Grand Prix,perez,2,4,0:01:49,,,
2021,6,Azerbaijan Grand Prix,gasly,2,5,0:01:49,,,
2021,6,Azerbaijan Grand Prix,sainz,2,6,0:01:50,,,
2021,6,Azerbaijan Grand Prix,alonso,2,7,0:01:50,,,
2021,6,Azerbaijan Grand Prix,tsunoda,2,8,0:01:50,,,
2021,6,Azerbaijan Grand Prix,vettel,2,9,0:01:50,,,
2021,6,Azerbaijan Grand Prix,bottas,2,10,0:01:50,,,
2021,7,French Grand Prix,hamilton,1,1,0:01:45,,,
2021,7,French Grand Prix,max_verstappen,1,2,0:01:46,,,
2021,7,French Grand Prix,bottas,1,3,0:01:47,,,
2021,7,French Grand Prix,perez,1,4,0:01:48,,,
2021,7,French Grand Prix,sainz,1,5,0:01:49,,,
2021,7,French Grand Prix,gasly,1,6,0:01:50,,,
2021,7,French Grand Prix,leclerc,1,7,0:01:51,,,
2021,7,French Grand Prix,alonso,1,8,0:01:51,,,
2021,7,French Grand Prix,ricciardo,1,9,0:01:51,,,
2021,7,French Grand Prix,norris,1,10,0:01:52,,,
2021,7,French Grand Prix,ocon,1,11,0:01:52,,,
2021,7,French Grand Prix,vettel,1,12,0:01:53,,,
2021,7,French Grand Prix,giovinazzi,1,13,0:01:53,,,
2021,7,French Grand Prix,raikkonen,1,14,0:01:54,,,
2021,7,French Grand Prix,latifi,1,15,0:01:54,,,
2021,7,French Grand Prix,stroll,1,16,0:01:55,,,
2021,7,French Grand Prix,russell,1,17,0:01:55,,,
2021,7,French Grand Prix,tsunoda,1,18,0:01:56,,,
2021,7,French Grand Prix,mick_schumacher,1,19,0:01:56,,,
2021,7,French Grand Prix,mazepin,1,20,0:01:57,,,
2021,7,French Grand Prix,hamilton,2,1,0:01:40,,,
2021,7,French Grand Prix,max_verstappen,2,2,0:01:40,,,
2021,7,French Grand Prix,bottas,2,3,0:01:40,,,
2021,7,French Grand Prix,perez,2,4,0:01:41,,,
2021,7,French Grand Prix,sainz,2,5,0:01:42,,,
2021,7,French Grand Prix,gasly,2,6,0:01:41,,,
2021,7,French Grand Prix,leclerc,2,7,0:01:42,,,
2021,7,French Grand Prix,alonso,2,8,0:01:42,,,
2021,7,French Grand Prix,ricciardo,2,9,0:01:42,,,
2021,7,French Grand Prix,norris,2,10,0:01:44,,,
2021,8,Styrian Grand Prix,max_verstappen,1,1,0:01:13,,,
2021,8,Styrian Grand Prix,hamilton,1,2,0:01:14,,,
2021,8,Styrian Grand Prix,norris,1,3,0:01:15,,,
2021,8,Styrian Grand Prix,perez,1,4,0:01:16,,,
2021,8,Styrian Grand Prix,bottas,1,5,0:01:16,,,
2021,8,Styrian Grand Prix,stroll,1,6,0:01:18,,,
2021,8,Styrian Grand Prix,alonso,1,7,0:01:18,,,
2021,8,Styrian Grand Prix,russell,1,8,0:01:19,,,
2021,8,Styrian Grand Prix,ricciardo,1,9,0:01:19,,,
2021,8,Styrian Grand Prix,tsunoda,1,10,0:01:19,,,
2021,8,Styrian Grand Prix,sainz,1,11,0:01:20,,,
2021,8,Styrian Grand Prix,vettel,1,12,0:01:20,,,
2021,8,Styrian Grand Prix,raikkonen,1,13,0:01:20,,,
2021,8,Styrian Grand Prix,leclerc,1,14,0:01:20,,,
2021,8,Styrian Grand Prix,ocon,1,15,0:01:21,,,
2021,8,Styrian Grand Prix,mazepin,1,16,0:01:21,,,
2021,8,Styrian Grand Prix,mick_schumacher,1,17,0:01:22,,,
2021,8,Styrian Grand Prix,giovinazzi,1,18,0:01:23,,,
2021,8,Styrian Grand Prix,latifi,1,19,0:01:56,,,
2021,8,Styrian Grand Prix,gasly,1,20,0:02:04,,,
2021,8,Styrian Grand Prix,max_verstappen,2,1,0:01:10,,,
2021,8,Styrian Grand Prix,hamilton,2,2,0:01:11,,,
2021,8,Styrian Grand Prix,norris,2,3,0:01:11,,,
2021,8,Styrian Grand Prix,perez,2,4,0:01:11,,,
2021,8,Styrian Grand Prix,bottas,2,5,0:01:12,,,
2021,8,Styrian Grand Prix,stroll,2,6,0:01:12,,,
2021,8,Styrian Grand Prix,alonso,2,7,0:01:12,,,
2021,8,Styrian Grand Prix,russell,2,8,0:01:13,,,
2021,8,Styrian Grand Prix,ricciardo,2,9,0:01:13,,,
2021,8,Styrian Grand Prix,tsunoda,2,10,0:01:13,,,
2021,9,Austrian Grand Prix,max_verstappen,1,1,0:01:28,,,
2021,9,Austrian Grand Prix,norris,1,2,0:01:31,,,
2021,9,Austrian Grand Prix,perez,1,3,0:01:33,,,
2021,9,Austrian Grand Prix,hamilton,1,4,0:01:35,,,
2021,9,Austrian Grand Prix,bottas,1,5,0:01:36,,,
2021,9,Austrian Grand Prix,gasly,1,6,0:01:38,,,
2021,9,Austrian Grand Prix,tsunoda,1,7,0:01:39,,,
2021,9,Austrian Grand Prix,stroll,1,8,0:01:42,,,
2021,9,Austrian Grand Prix,vettel,1,9,0:01:43,,,
2021,9,Austrian Grand Prix,leclerc,1,10,0:01:44,,,
2021,9,Austrian Grand Prix,ricciardo,1,11,0:01:46,,,
2021,9,Austrian Grand Prix,giovinazzi,1,12,0:01:48,,,
2021,9,Austrian Grand Prix,russell,1,13,0:01:49,,,
2021,9,Austrian Grand Prix,sainz,1,14,0:01:50,,,
2021,9,Austrian Grand Prix,raikkonen,1,15,0:01:51,,,
2021,9,Austrian Grand Prix,alonso,1,16,0:01:52,,,
2021,9,Austrian Grand Prix,mick_schumacher,1,17,0:01:53,,,
2021,9,Austrian Grand Prix,latifi,1,18,0:01:55,,,
2021,9,Austrian Grand Prix,mazepin,1,19,0:01:57,,,
2021,9,Austrian Grand Prix,max_verstappen,2,1,0:01:52,,,
2021,9,Austrian Grand Prix,norris,2,2,0:01:51,,,
2021,9,Austrian Grand Prix,perez,2,3,0:01:50,,,
2021,9,Austrian Grand Prix,hamilton,2,4,0:01:50,,,
2021,9,Austrian Grand Prix,bottas,2,5,0:01:51,,,
2021,9,Austrian Grand Prix,gasly,2,6,0:01:50,,,
2021,9,Austrian Grand Prix,tsunoda,2,7,0:01:51,,,
2021,9,Austrian Grand Prix,stroll,2,8,0:01:51,,,
2021,9,Austrian Grand Prix,vettel,2,9,0:01:51,,,
2021,9,Austrian Grand Prix,leclerc,2,10,0:01:52,,,
2021,9,Austrian Grand Prix,ricciardo,2,11,0:01:51,,,
2021,10,British Grand Prix,leclerc,1,1,0:02:03,,,
2021,10,British Grand Prix,hamilton,1,2,0:02:06,,,
2021,10,British Grand Prix,bottas,1,3,0:02:06,,,
2021,10,British Grand Prix,norris,1,4,0:02:09,,,
2021,10,British Grand Prix,ricciardo,1,5,0:02:09,,,
2021,10,British Grand Prix,vettel,1,6,0:02:11,,,
2021,10,British Grand Prix,alonso,1,7,0:02:12,,,
2021,10,British Grand Prix,sainz,1,8,0:02:14,,,
2021,10,British Grand Prix,raikkonen,1,9,0:02:16,,,
2021,10,British Grand Prix,ocon,1,10,0:02:17,,,
2021,10,British Grand Prix,stroll,1,11,0:02:18,,,
2021,10,British Grand Prix,gasly,1,12,0:02:19,,,
2021,10,British Grand Prix,giovinazzi,1,13,0:02:20,,,
2021,10,British Grand Prix,russell,1,14,0:02:23,,,
2021,10,British Grand Prix,tsunoda,1,15,0:02:24,,,
2021,10,British Grand Prix,mick_schumacher,1,16,0:02:26,,,
2021,10,British Grand Prix,latifi,1,17,0:02:26,,,
2021,10,British Grand Prix,mazepin,1,18,0:02:29,,,
2021,10,British Grand Prix,perez,1,19,0:02:30,,,
2021,10,British Grand Prix,leclerc,2,1,0:02:39,,,
2021,10,British Grand Prix,hamilton,2,2,0:02:38,,,
2021,10,British Grand Prix,bottas,2,3,0:02:40,,,
2021,10,British Grand Prix,norris,2,4,0:02:39,,,
2021,10,British Grand Prix,ricciardo,2,5,0:02:41,,,
2021,10,British Grand Prix,vettel,2,6,0:02:43,,,
2021,10,British Grand Prix,alonso,2,7,0:02:44,,,
2021,10,British Grand Prix,sainz,2,8,0:02:45,,,
2021,10,British Grand Prix,raikkonen,2,9,0:02:45,,,
2021,10,British Grand Prix,ocon,2,10,0:02:46,,,
2021,10,British Grand Prix,stroll,2,11,0:02:47,,,
2021,11,Hungarian Grand Prix,hamilton,1,1,0:01:58,,,
2021,11,Hungarian Grand Prix,ocon,1,2,0:02:00,,,
2021,11,Hungarian Grand Prix,vettel,1,3,0:02:01,,,
2021,11,Hungarian Grand Prix,sainz,1,4,0:02:03,,,
2021,11,Hungarian Grand Prix,tsunoda,1,5,0:02:05,,,
2021,11,Hungarian Grand Prix,latifi,1,6,0:02:07,,,
2021,11,Hungarian Grand Prix,alonso,1,7,0:02:08,,,
2021,11,Hungarian Grand Prix,russell,1,8,0:02:10,,,
2021,11,Hungarian Grand Prix,max_verstappen,1,9,0:02:11,,,
2021,11,Hungarian Grand Prix,raikkonen,1,10,0:02:11,,,
2021,11,Hungarian Grand Prix,mick_schumacher,1,11,0:02:13,,,
2021,11,Hungarian Grand Prix,gasly,1,12,0:02:15,,,
2021,11,Hungarian Grand Prix,mazepin,1,13,0:02:18,,,
2021,11,Hungarian Grand Prix,ricciardo,1,14,0:02:22,,,
2021,11,Hungarian Grand Prix,norris,1,15,0:02:22,,,
2021,11,Hungarian Grand Prix,giovinazzi,1,16,0:02:43,,,
2021,11,Hungarian Grand Prix,hamilton,2,1,0:02:49,,,
2021,11,Hungarian Grand Prix,ocon,2,2,0:02:50,,,
2021,11,Hungarian Grand Prix,vettel,2,3,0:02:51,,,
2021,11,Hungarian Grand Prix,sainz,2,4,0:02:51,,,
2021,11,Hungarian Grand Prix,tsunoda,2,5,0:02:53,,,
2021,11,Hungarian Grand Prix,latifi,2,6,0:02:54,,,
2021,11,Hungarian Grand Prix,alonso,2,7,0:02:56,,,
2021,11,Hungarian Grand Prix,russell,2,8,0:02:59,,,
2021,11,Hungarian Grand Prix,raikkonen,2,9,0:03:01,,,
2021,11,Hungarian Grand Prix,mick_schumacher,2,10,0:03:00,,,
2021,11,Hungarian Grand Prix,gasly,2,11,0:03:02,,,
2021,11,Hungarian Grand Prix,ricciardo,2,12,0:02:58,,,
2021,11,Hungarian Grand Prix,max_verstappen,2,13,0:03:14,,,
2021,11,Hungarian Grand Prix,mazepin,2,14,0:03:09,,,
2021,12,Belgian Grand Prix,max_verstappen,1,1,0:03:27,,,
2021,12,Belgian Grand Prix,russell,1,2,0:03:29,,,
2021,12,Belgian Grand Prix,hamilton,1,3,0:03:30,,,
2021,12,Belgian Grand Prix,ricciardo,1,4,0:03:32,,,
2021,12,Belgian Grand Prix,vettel,1,5,0:03:35,,,
2021,12,Belgian Grand Prix,gasly,1,6,0:03:37,,,
2021,12,Belgian Grand Prix,ocon,1,7,0:03:39,,,
2021,12,Belgian Grand Prix,leclerc,1,8,0:03:40,,,
2021,12,Belgian Grand Prix,latifi,1,9,0:03:43,,,
2021,12,Belgian Grand Prix,sainz,1,10,0:03:43,,,
2021,12,Belgian Grand Prix,alonso,1,11,0:03:48,,,
2021,12,Belgian Grand Prix,bottas,1,12,0:03:49,,,
2021,12,Belgian Grand Prix,giovinazzi,1,13,0:03:51,,,
2021,12,Belgian Grand Prix,norris,1,14,0:03:54,,,
2021,12,Belgian Grand Prix,tsunoda,1,15,0:03:55,,,
2021,12,Belgian Grand Prix,mick_schumacher,1,16,0:03:57,,,
2021,12,Belgian Grand Prix,mazepin,1,17,0:03:59,,,
2021,12,Belgian Grand Prix,stroll,1,18,0:04:01,,,
2021,12,Belgian Grand Prix,raikkonen,1,19,0:04:03,,,
2021,12,Belgian Grand Prix,perez,1,20,0:04:05,,,
2021,13,Dutch Grand Prix,max_verstappen,1,1,0:01:18,,,
2021,13,Dutch Grand Prix,hamilton,1,2,0:01:19,,,
2021,13,Dutch Grand Prix,bottas,1,3,0:01:20,,,
2021,13,Dutch Grand Prix,gasly,1,4,0:01:22,,,
2021,13,Dutch Grand Prix,leclerc,1,5,0:01:23,,,
2021,13,Dutch Grand Prix,sainz,1,6,0:01:23,,,
2021,13,Dutch Grand Prix,alonso,1,7,0:01:24,,,
2021,13,Dutch Grand Prix,ocon,1,8,0:01:25,,,
2021,13,Dutch Grand Prix,ricciardo,1,9,0:01:26,,,
2021,13,Dutch Grand Prix,giovinazzi,1,10,0:01:26,,,
2021,13,Dutch Grand Prix,russell,1,11,0:01:27,,,
2021,13,Dutch Grand Prix,stroll,1,12,0:01:27,,,
2021,13,Dutch Grand Prix,norris,1,13,0:01:27,,,
2021,13,Dutch Grand Prix,tsunoda,1,14,0:01:28,,,
2021,13,Dutch Grand Prix,vettel,1,15,0:01:28,,,
2021,13,Dutch Grand Prix,kubica,1,16,0:01:29,,,
2021,13,Dutch Grand Prix,mazepin,1,17,0:01:30,,,
2021,13,Dutch Grand Prix,mick_schumacher,1,18,0:01:30,,,
2021,13,Dutch Grand Prix,perez,1,19,0:01:36,,,
2021,13,Dutch Grand Prix,latifi,1,20,0:01:37,,,
2021,13,Dutch Grand Prix,max_verstappen,2,1,0:01:15,,,
2021,13,Dutch Grand Prix,hamilton,2,2,0:01:15,,,
2021,13,Dutch Grand Prix,bottas,2,3,0:01:16,,,
2021,13,Dutch Grand Prix,gasly,2,4,0:01:17,,,
2021,13,Dutch Grand Prix,leclerc,2,5,0:01:18,,,
2021,13,Dutch Grand Prix,sainz,2,6,0:01:18,,,
2021,13,Dutch Grand Prix,alonso,2,7,0:01:18,,,
2021,13,Dutch Grand Prix,ocon,2,8,0:01:18,,,
2021,13,Dutch Grand Prix,ricciardo,2,9,0:01:18,,,
2021,13,Dutch Grand Prix,giovinazzi,2,10,0:01:19,,,
2021,14,Italian Grand Prix,ricciardo,1,1,0:01:38,,,
2021,14,Italian Grand Prix,max_verstappen,1,2,0:01:40,,,
2021,14,Italian Grand Prix,norris,1,3,0:01:42,,,
2021,14,Italian Grand Prix,hamilton,1,4,0:01:45,,,
2021,14,Italian Grand Prix,leclerc,1,5,0:01:48,,,
2021,14,Italian Grand Prix,sainz,1,6,0:01:49,,,
2021,14,Italian Grand Prix,perez,1,7,0:01:50,,,
2021,14,Italian Grand Prix,stroll,1,8,0:01:51,,,
2021,14,Italian Grand Prix,alonso,1,9,0:01:53,,,
2021,14,Italian Grand Prix,ocon,1,10,0:01:55,,,
2021,14,Italian Grand Prix,latifi,1,11,0:01:56,,,
2021,14,Italian Grand Prix,vettel,1,12,0:01:58,,,
2021,14,Italian Grand Prix,russell,1,13,0:01:58,,,
2021,14,Italian Grand Prix,kubica,1,14,0:02:00,,,
